track_id,source,year,position,audio_path,filename,artist,title,status,cache_path,selected_duration_sec,raw_voiced_coverage,selected_voiced_coverage,skip_reason
yue_1971_03b,yue,1971,03b,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1971_3b_Carole King_It's Too Late_vocals.mp3,1971_3b_Carole King_It's Too Late_vocals.mp3,Carole King,It's Too Late,pending,,,,,
yue_1971_04,yue,1971,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1971_4_The Osmonds_One Bad Apple_vocals.mp3,1971_4_The Osmonds_One Bad Apple_vocals.mp3,The Osmonds,One Bad Apple,pending,,,,,
yue_1971_05,yue,1971,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1971_5_Bee Gees_How Can You Mend a Broken Heart_vocals.mp3,1971_5_Bee Gees_How Can You Mend a Broken Heart_vocals.mp3,Bee Gees,How Can You Mend a Broken Heart,pending,,,,,
yue_1972_02,yue,1972,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1972_2_Gilbert O'Sullivan_Alone Again (Naturally)_vocals.mp3,1972_2_Gilbert O'Sullivan_Alone Again (Naturally)_vocals.mp3,Gilbert O'Sullivan,Alone Again (Naturally),pending,,,,,
yue_1972_03,yue,1972,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1972_3_Don McLean_American Pie_vocals.mp3,1972_3_Don McLean_American Pie_vocals.mp3,Don McLean,American Pie,pending,,,,,
yue_1972_04,yue,1972,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1972_4_Harry Nilsson_Without You_vocals.mp3,1972_4_Harry Nilsson_Without You_vocals.mp3,Harry Nilsson,Without You,pending,,,,,
yue_1972_05,yue,1972,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1972_5_Sammy Davis Jr._The Candy Man_vocals.mp3,1972_5_Sammy Davis Jr._The Candy Man_vocals.mp3,Sammy Davis Jr.,The Candy Man,pending,,,,,
yue_1973_01,yue,1973,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1973_1_Tony Orlando and Dawn_Tie a Yellow Ribbon Round the Ole Oak Tree_vocals.mp3,1973_1_Tony Orlando and Dawn_Tie a Yellow Ribbon Round the Ole Oak Tree_vocals.mp3,Tony Orlando and Dawn,Tie a Yellow Ribbon Round the Ole Oak Tree,pending,,,,,
yue_1973_02,yue,1973,02,"/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1973_2_Jim Croce_Bad, Bad Leroy Brown_vocals.mp3","1973_2_Jim Croce_Bad, Bad Leroy Brown_vocals.mp3",Jim Croce,"Bad, Bad Leroy Brown",pending,,,,,
yue_1973_03,yue,1973,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1973_3_Roberta Flack_Killing Me Softly with His Song_vocals.mp3,1973_3_Roberta Flack_Killing Me Softly with His Song_vocals.mp3,Roberta Flack,Killing Me Softly with His Song,pending,,,,,
yue_1973_05,yue,1973,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1973_5_Paul McCartney and Wings_My Love_vocals.mp3,1973_5_Paul McCartney and Wings_My Love_vocals.mp3,Paul McCartney and Wings,My Love,pending,,,,,
yue_1974_01,yue,1974,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1974_1_Barbara Streisand_The Way We Were_vocals.mp3,1974_1_Barbara Streisand_The Way We Were_vocals.mp3,Barbara Streisand,The Way We Were,pending,,,,,
yue_1974_02,yue,1974,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1974_2_Terry Jacks_Seasons in the Sun_vocals.mp3,1974_2_Terry Jacks_Seasons in the Sun_vocals.mp3,Terry Jacks,Seasons in the Sun,pending,,,,,
yue_1974_03,yue,1974,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1974_3_Love Unlimited Orchestra_Love's Theme_vocals.mp3,1974_3_Love Unlimited Orchestra_Love's Theme_vocals.mp3,Love Unlimited Orchestra,Love's Theme,pending,,,,,
yue_1974_04,yue,1974,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1974_4_Redbone_Come and Get Your Love_vocals.mp3,1974_4_Redbone_Come and Get Your Love_vocals.mp3,Redbone,Come and Get Your Love,pending,,,,,
yue_1974_05,yue,1974,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1974_5_The Jackson 5_Dancing Machine_vocals.mp3,1974_5_The Jackson 5_Dancing Machine_vocals.mp3,The Jackson 5,Dancing Machine,pending,,,,,
yue_1975_01,yue,1975,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1975_1_Captain & Tennille_Love Will Keep Us Together_vocals.mp3,1975_1_Captain & Tennille_Love Will Keep Us Together_vocals.mp3,Captain & Tennille,Love Will Keep Us Together,pending,,,,,
yue_1975_02,yue,1975,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1975_2_Glen Campbell_Rhinestone Cowboy_vocals.mp3,1975_2_Glen Campbell_Rhinestone Cowboy_vocals.mp3,Glen Campbell,Rhinestone Cowboy,pending,,,,,
yue_1975_03,yue,1975,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1975_3_Elton John_Philadelphia Freedom_vocals.mp3,1975_3_Elton John_Philadelphia Freedom_vocals.mp3,Elton John,Philadelphia Freedom,pending,,,,,
yue_1975_04,yue,1975,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1975_4_Freddy Fender_Before the Next Teardrop Falls_vocals.mp3,1975_4_Freddy Fender_Before the Next Teardrop Falls_vocals.mp3,Freddy Fender,Before the Next Teardrop Falls,pending,,,,,
yue_1975_05,yue,1975,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1975_5_Frankie Valli_My Eyes Adored You_vocals.mp3,1975_5_Frankie Valli_My Eyes Adored You_vocals.mp3,Frankie Valli,My Eyes Adored You,pending,,,,,
yue_1976_01,yue,1976,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1976_1_Wings_Silly Love Songs_vocals.mp3,1976_1_Wings_Silly Love Songs_vocals.mp3,Wings,Silly Love Songs,pending,,,,,
yue_1976_02,yue,1976,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1976_2_Elton John and Kiki Dee_Don't Go Breaking My Heart_vocals.mp3,1976_2_Elton John and Kiki Dee_Don't Go Breaking My Heart_vocals.mp3,Elton John and Kiki Dee,Don't Go Breaking My Heart,pending,,,,,
yue_1976_03,yue,1976,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1976_3_Johnnie Taylor_Disco Lady_vocals.mp3,1976_3_Johnnie Taylor_Disco Lady_vocals.mp3,Johnnie Taylor,Disco Lady,pending,,,,,
yue_1976_05,yue,1976,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1976_5_Wild Cherry_Play That Funky Music_vocals.mp3,1976_5_Wild Cherry_Play That Funky Music_vocals.mp3,Wild Cherry,Play That Funky Music,pending,,,,,
yue_1977_01,yue,1977,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1977_1_Rod Stewart_Tonight's the Night (Gonna Be Alright)_vocals.mp3,1977_1_Rod Stewart_Tonight's the Night (Gonna Be Alright)_vocals.mp3,Rod Stewart,Tonight's the Night (Gonna Be Alright),pending,,,,,
yue_1977_02,yue,1977,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1977_2_Andy Gibb_I Just Want To Be Your Everything_vocals.mp3,1977_2_Andy Gibb_I Just Want To Be Your Everything_vocals.mp3,Andy Gibb,I Just Want To Be Your Everything,pending,,,,,
yue_1977_03,yue,1977,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1977_3_The Emotions_Best of My Love_vocals.mp3,1977_3_The Emotions_Best of My Love_vocals.mp3,The Emotions,Best of My Love,pending,,,,,
yue_1977_04,yue,1977,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1977_4_Barbara Streisand_Evergreen (Love Theme from A Star Is Born)_vocals.mp3,1977_4_Barbara Streisand_Evergreen (Love Theme from A Star Is Born)_vocals.mp3,Barbara Streisand,Evergreen (Love Theme from A Star Is Born),pending,,,,,
yue_1977_05,yue,1977,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1977_5_Hot_Angel in Your Arms_vocals.mp3,1977_5_Hot_Angel in Your Arms_vocals.mp3,Hot,Angel in Your Arms,pending,,,,,
yue_1978_01,yue,1978,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1978_1_Andy Gibb_Shadow Dancing_vocals.mp3,1978_1_Andy Gibb_Shadow Dancing_vocals.mp3,Andy Gibb,Shadow Dancing,pending,,,,,
yue_1978_02,yue,1978,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1978_2_Bee Gees_Night Fever_vocals.mp3,1978_2_Bee Gees_Night Fever_vocals.mp3,Bee Gees,Night Fever,pending,,,,,
yue_1978_03,yue,1978,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1978_3_Debby Boone_You Light Up My Life_vocals.mp3,1978_3_Debby Boone_You Light Up My Life_vocals.mp3,Debby Boone,You Light Up My Life,pending,,,,,
yue_1978_04,yue,1978,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1978_4_Bee Gees_Stayin Alive_vocals.mp3,1978_4_Bee Gees_Stayin Alive_vocals.mp3,Bee Gees,Stayin Alive,pending,,,,,
yue_1978_05,yue,1978,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1978_5_Exile_Kiss You All Over_vocals.mp3,1978_5_Exile_Kiss You All Over_vocals.mp3,Exile,Kiss You All Over,pending,,,,,
yue_1979_01,yue,1979,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1979_1_The Knack_My Sharona_vocals.mp3,1979_1_The Knack_My Sharona_vocals.mp3,The Knack,My Sharona,pending,,,,,
yue_1979_02,yue,1979,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1979_2_Donna Summer_Bad Girls_vocals.mp3,1979_2_Donna Summer_Bad Girls_vocals.mp3,Donna Summer,Bad Girls,pending,,,,,
yue_1979_03,yue,1979,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1979_3_Chic_Le Freak_vocals.mp3,1979_3_Chic_Le Freak_vocals.mp3,Chic,Le Freak,pending,,,,,
yue_1979_04,yue,1979,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1979_4_Rod Stewart_Do Ya Think I'm Sexy?_vocals.mp3,1979_4_Rod Stewart_Do Ya Think I'm Sexy?_vocals.mp3,Rod Stewart,Do Ya Think I'm Sexy?,pending,,,,,
yue_1980_01,yue,1980,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1980_1_Blondie_Call Me_vocals.mp3,1980_1_Blondie_Call Me_vocals.mp3,Blondie,Call Me,pending,,,,,
yue_1980_02,yue,1980,02,"/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1980_2_Pink Floyd_Another Brick in the Wall, Part II_vocals.mp3","1980_2_Pink Floyd_Another Brick in the Wall, Part II_vocals.mp3",Pink Floyd,"Another Brick in the Wall, Part II",pending,,,,,
yue_1980_03,yue,1980,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1980_3_Olivia Newton-John_Magic_vocals.mp3,1980_3_Olivia Newton-John_Magic_vocals.mp3,Olivia Newton-John,Magic,pending,,,,,
yue_1980_04,yue,1980,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1980_4_Michael Jackson_Rock with You_vocals.mp3,1980_4_Michael Jackson_Rock with You_vocals.mp3,Michael Jackson,Rock with You,pending,,,,,
yue_1980_05,yue,1980,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1980_5_Captain & Tennille_Do That To Me One More Time_vocals.mp3,1980_5_Captain & Tennille_Do That To Me One More Time_vocals.mp3,Captain & Tennille,Do That To Me One More Time,pending,,,,,
yue_1981_01,yue,1981,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1981_1_Kim Carnes_Bette Davis Eyes_vocals.mp3,1981_1_Kim Carnes_Bette Davis Eyes_vocals.mp3,Kim Carnes,Bette Davis Eyes,pending,,,,,
yue_1981_02,yue,1981,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1981_2_Diana Ross and Lionel Richie_Endless Love_vocals.mp3,1981_2_Diana Ross and Lionel Richie_Endless Love_vocals.mp3,Diana Ross and Lionel Richie,Endless Love,pending,,,,,
yue_1981_03,yue,1981,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1981_3_Kenny Rogers_Lady_vocals.mp3,1981_3_Kenny Rogers_Lady_vocals.mp3,Kenny Rogers,Lady,pending,,,,,
yue_1981_04,yue,1981,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1981_4_John Lennon_(Just Like) Starting Over_vocals.mp3,1981_4_John Lennon_(Just Like) Starting Over_vocals.mp3,John Lennon,(Just Like) Starting Over,pending,,,,,
yue_1981_05,yue,1981,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1981_5_Rick Springfield_Jessie's Girl_vocals.mp3,1981_5_Rick Springfield_Jessie's Girl_vocals.mp3,Rick Springfield,Jessie's Girl,pending,,,,,
yue_1982_01,yue,1982,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1982_1_Olivia Newton-John_Physical_vocals.mp3,1982_1_Olivia Newton-John_Physical_vocals.mp3,Olivia Newton-John,Physical,pending,,,,,
yue_1982_02,yue,1982,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1982_2_Survivor_Eye of the Tiger_vocals.mp3,1982_2_Survivor_Eye of the Tiger_vocals.mp3,Survivor,Eye of the Tiger,pending,,,,,
yue_1982_03,yue,1982,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1982_3_Joan Jett & The Blackhearts_I Love Rock 'N Roll_vocals.mp3,1982_3_Joan Jett & The Blackhearts_I Love Rock 'N Roll_vocals.mp3,Joan Jett & The Blackhearts,I Love Rock 'N Roll,pending,,,,,
yue_1982_04,yue,1982,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1982_4_Paul McCartney and Stevie Wonder_Ebony and Ivory_vocals.mp3,1982_4_Paul McCartney and Stevie Wonder_Ebony and Ivory_vocals.mp3,Paul McCartney and Stevie Wonder,Ebony and Ivory,pending,,,,,
yue_1982_05,yue,1982,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1982_5_The J. Geils Band_Centerfold_vocals.mp3,1982_5_The J. Geils Band_Centerfold_vocals.mp3,The J. Geils Band,Centerfold,pending,,,,,
yue_1983_01,yue,1983,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1983_1_The Police_Every Breath You Take_vocals.mp3,1983_1_The Police_Every Breath You Take_vocals.mp3,The Police,Every Breath You Take,pending,,,,,
yue_1983_02,yue,1983,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1983_2_Michael Jackson_Billie Jean_vocals.mp3,1983_2_Michael Jackson_Billie Jean_vocals.mp3,Michael Jackson,Billie Jean,pending,,,,,
yue_1983_04,yue,1983,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1983_4_Men at Work_Down Under_vocals.mp3,1983_4_Men at Work_Down Under_vocals.mp3,Men at Work,Down Under,pending,,,,,
yue_1983_05,yue,1983,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1983_5_Michael Jackson_Beat It_vocals.mp3,1983_5_Michael Jackson_Beat It_vocals.mp3,Michael Jackson,Beat It,pending,,,,,
yue_1984_01,yue,1984,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1984_1_Prince_When Doves Cry_vocals.mp3,1984_1_Prince_When Doves Cry_vocals.mp3,Prince,When Doves Cry,pending,,,,,
yue_1984_02,yue,1984,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1984_2_Tina Turner_What's Love Got to Do with It_vocals.mp3,1984_2_Tina Turner_What's Love Got to Do with It_vocals.mp3,Tina Turner,What's Love Got to Do with It,pending,,,,,
yue_1984_04,yue,1984,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1984_4_Kenny Loggins_Footloose_vocals.mp3,1984_4_Kenny Loggins_Footloose_vocals.mp3,Kenny Loggins,Footloose,pending,,,,,
yue_1984_05,yue,1984,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1984_5_Phil Collins_Against All Odds (Take a Look at Me Now)_vocals.mp3,1984_5_Phil Collins_Against All Odds (Take a Look at Me Now)_vocals.mp3,Phil Collins,Against All Odds (Take a Look at Me Now),pending,,,,,
yue_1985_01,yue,1985,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1985_1_George Michael_Careless Whisper_vocals.mp3,1985_1_George Michael_Careless Whisper_vocals.mp3,George Michael,Careless Whisper,pending,,,,,
yue_1985_02,yue,1985,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1985_2_Madonna_Like a Virgin_vocals.mp3,1985_2_Madonna_Like a Virgin_vocals.mp3,Madonna,Like a Virgin,pending,,,,,
yue_1985_03,yue,1985,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1985_3_Wham!_Wake Me Up Before You Go-Go_vocals.mp3,1985_3_Wham!_Wake Me Up Before You Go-Go_vocals.mp3,Wham!,Wake Me Up Before You Go-Go,pending,,,,,
yue_1985_05,yue,1985,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1985_5_Chaka Khan_I Feel for You_vocals.mp3,1985_5_Chaka Khan_I Feel for You_vocals.mp3,Chaka Khan,I Feel for You,pending,,,,,
yue_1986_01,yue,1986,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1986_1_Dionne and Friends_That's What Friends Are For_vocals.mp3,1986_1_Dionne and Friends_That's What Friends Are For_vocals.mp3,Dionne and Friends,That's What Friends Are For,pending,,,,,
yue_1986_03,yue,1986,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1986_3_Klymaxx_I Miss You_vocals.mp3,1986_3_Klymaxx_I Miss You_vocals.mp3,Klymaxx,I Miss You,pending,,,,,
yue_1986_05,yue,1986,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1986_5_Mr. Mister_Broken Wings_vocals.mp3,1986_5_Mr. Mister_Broken Wings_vocals.mp3,Mr. Mister,Broken Wings,pending,,,,,
yue_1987_01,yue,1987,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1987_1_The Bangles_Walk Like an Egyptian_vocals.mp3,1987_1_The Bangles_Walk Like an Egyptian_vocals.mp3,The Bangles,Walk Like an Egyptian,pending,,,,,
yue_1987_02,yue,1987,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1987_2_Heart_Alone_vocals.mp3,1987_2_Heart_Alone_vocals.mp3,Heart,Alone,pending,,,,,
yue_1987_03,yue,1987,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1987_3_Gregory Abbott_Shake You Down_vocals.mp3,1987_3_Gregory Abbott_Shake You Down_vocals.mp3,Gregory Abbott,Shake You Down,pending,,,,,
yue_1987_04,yue,1987,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1987_4_Whitney Houston_I Wanna Dance with Somebody (Who Loves Me)_vocals.mp3,1987_4_Whitney Houston_I Wanna Dance with Somebody (Who Loves Me)_vocals.mp3,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),pending,,,,,
yue_1987_05,yue,1987,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1987_5_Starship_Nothing's Gonna Stop Us Now_vocals.mp3,1987_5_Starship_Nothing's Gonna Stop Us Now_vocals.mp3,Starship,Nothing's Gonna Stop Us Now,pending,,,,,
yue_1988_01,yue,1988,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1988_1_George Michael_Faith_vocals.mp3,1988_1_George Michael_Faith_vocals.mp3,George Michael,Faith,pending,,,,,
yue_1988_02,yue,1988,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1988_2_INXS_Need You Tonight_vocals.mp3,1988_2_INXS_Need You Tonight_vocals.mp3,INXS,Need You Tonight,pending,,,,,
yue_1988_03,yue,1988,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1988_3_George Harrison_Got My Mind Set On You_vocals.mp3,1988_3_George Harrison_Got My Mind Set On You_vocals.mp3,George Harrison,Got My Mind Set On You,pending,,,,,
yue_1988_04,yue,1988,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1988_4_Rick Astley_Never Gonna Give You Up_vocals.mp3,1988_4_Rick Astley_Never Gonna Give You Up_vocals.mp3,Rick Astley,Never Gonna Give You Up,pending,,,,,
yue_1988_05,yue,1988,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1988_5_Guns N' Roses_Sweet Child O'Mine_vocals.mp3,1988_5_Guns N' Roses_Sweet Child O'Mine_vocals.mp3,Guns N' Roses,Sweet Child O'Mine,pending,,,,,
yue_1989_01,yue,1989,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1989_1_Chicago_Look Away_vocals.mp3,1989_1_Chicago_Look Away_vocals.mp3,Chicago,Look Away,pending,,,,,
yue_1989_03,yue,1989,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1989_3_Poison_Every Rose Has Its Thorn_vocals.mp3,1989_3_Poison_Every Rose Has Its Thorn_vocals.mp3,Poison,Every Rose Has Its Thorn,pending,,,,,
yue_1989_04,yue,1989,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1989_4_Paula Abdul_Straight Up_vocals.mp3,1989_4_Paula Abdul_Straight Up_vocals.mp3,Paula Abdul,Straight Up,pending,,,,,
yue_1989_05,yue,1989,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1989_5_Janet Jackson_Miss You Much_vocals.mp3,1989_5_Janet Jackson_Miss You Much_vocals.mp3,Janet Jackson,Miss You Much,pending,,,,,
yue_1990_01,yue,1990,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1990_1_Wilson Phillips_Hold On_vocals.mp3,1990_1_Wilson Phillips_Hold On_vocals.mp3,Wilson Phillips,Hold On,pending,,,,,
yue_1990_02,yue,1990,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1990_2_Roxette_It Must Have Been Love_vocals.mp3,1990_2_Roxette_It Must Have Been Love_vocals.mp3,Roxette,It Must Have Been Love,pending,,,,,
yue_1990_03,yue,1990,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1990_3_Sinead O'Connor_Nothing Compares 2 U_vocals.mp3,1990_3_Sinead O'Connor_Nothing Compares 2 U_vocals.mp3,Sinead O'Connor,Nothing Compares 2 U,pending,,,,,
yue_1990_04,yue,1990,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1990_4_Bell Biv DeVoe_Poison_vocals.mp3,1990_4_Bell Biv DeVoe_Poison_vocals.mp3,Bell Biv DeVoe,Poison,pending,,,,,
yue_1990_05,yue,1990,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1990_5_Madonna_Vogue_vocals.mp3,1990_5_Madonna_Vogue_vocals.mp3,Madonna,Vogue,pending,,,,,
yue_1991_02,yue,1991,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1991_2_Color Me Badd_I Wanna Sex You Up_vocals.mp3,1991_2_Color Me Badd_I Wanna Sex You Up_vocals.mp3,Color Me Badd,I Wanna Sex You Up,pending,,,,,
yue_1991_03,yue,1991,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1991_3_C&C Music Factory_Gonna Make You Sweat (Everybody Dance Now)_vocals.mp3,1991_3_C&C Music Factory_Gonna Make You Sweat (Everybody Dance Now)_vocals.mp3,C&C Music Factory,Gonna Make You Sweat,pending,,,,,
yue_1991_04,yue,1991,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1991_4_Paula Abdul_Rush Rush_vocals.mp3,1991_4_Paula Abdul_Rush Rush_vocals.mp3,Paula Abdul,Rush Rush,pending,,,,,
yue_1992_01,yue,1992,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1992_1_Boyz II Men_End of the Road_vocals.mp3,1992_1_Boyz II Men_End of the Road_vocals.mp3,Boyz II Men,End of the Road,pending,,,,,
yue_1992_02,yue,1992,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1992_2_Sir Mix-a-Lot_Baby Got Back_vocals.mp3,1992_2_Sir Mix-a-Lot_Baby Got Back_vocals.mp3,Sir Mix-a-Lot,Baby Got Back,pending,,,,,
yue_1992_04,yue,1992,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1992_4_Vanessa Williams_Save the Best for Last_vocals.mp3,1992_4_Vanessa Williams_Save the Best for Last_vocals.mp3,Vanessa Williams,Save the Best for Last,pending,,,,,
yue_1992_05,yue,1992,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1992_5_TLC_Baby-Baby-Baby_vocals.mp3,1992_5_TLC_Baby-Baby-Baby_vocals.mp3,TLC,Baby-Baby-Baby,pending,,,,,
yue_1993_01,yue,1993,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1993_1_Whitney Houston_I Will Always Love You_vocals.mp3,1993_1_Whitney Houston_I Will Always Love You_vocals.mp3,Whitney Houston,I Will Always Love You,pending,,,,,
yue_1993_02,yue,1993,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1993_2_Tag Team_Whoomp! (There It Is)_vocals.mp3,1993_2_Tag Team_Whoomp! (There It Is)_vocals.mp3,Tag Team,Whoomp! (There It Is),pending,,,,,
yue_1993_03,yue,1993,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1993_3_UB40_Can't Help Falling in Love_vocals.mp3,1993_3_UB40_Can't Help Falling in Love_vocals.mp3,UB40,Can't Help Falling in Love,pending,,,,,
yue_1993_05,yue,1993,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1993_5_Silk_Freak Me_vocals.mp3,1993_5_Silk_Freak Me_vocals.mp3,Silk,Freak Me,pending,,,,,
yue_1994_01,yue,1994,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1994_1_Ace of Base_The Sign_vocals.mp3,1994_1_Ace of Base_The Sign_vocals.mp3,Ace of Base,The Sign,pending,,,,,
yue_1994_02,yue,1994,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1994_2_All-4-One_I Swear_vocals.mp3,1994_2_All-4-One_I Swear_vocals.mp3,All-4-One,I Swear,pending,,,,,
yue_1994_03,yue,1994,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/YuE/vocals/1994_3_Boyz II Men_I'll Make Love to You_vocals.mp3,1994_3_Boyz II Men_I'll Make Love to You_vocals.mp3,Boyz II Men,I'll Make Love to You,pending,,,,,
