year,position,artist,title,signal_length,alpha,intercept,r_squared,log_n,log_fn
2013,3,Imagine Dragons,Radioactive,13737,1.031696517186514,-5.97371113801119,0.991027631010814,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.028645220457769, -4.644744734980051, -4.349336279497487, -3.9094765592595433, -3.7480000520568373, -3.4918827903867737, -3.1912688314920725, -2.9628251477911873, -2.7785781889441563, -2.561753001020967, -2.346879412806829, -2.1369110717848128, -1.9334413048503865, -1.7171521579757563, -1.543946409051181, -1.3576091702412618, -1.182760290128385, -0.9989027481676801, -0.8193067917384945, -0.685766403970015, -0.4891560210701922, -0.3280511625263331, -0.17291529849412443, -0.06608543863696009, 0.07458352500599728, 0.2166800450836476, 0.3935807402320193, 0.5738752573008997, 0.762203764826463, 0.9142246702450474, 1.1493304391055517, 1.3442857323168502]"
2013,4,Baauer,Harlem Shake,13500,0.7210188300993342,-4.870227318370918,0.9415686826011128,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-4.685778349837541, -4.248970813387716, -3.9026878976949297, -3.5669072087011586, -3.3371617112632475, -3.0640539582009088, -2.7872278603441027, -2.616833929306786, -2.3868630235680053, -2.3147805557765446, -2.0133377571734563, -1.8666952692465424, -1.7535362699935235, -1.6690371814516656, -1.5889291395766292, -1.5163575460142018, -1.4208020693020098, -1.3744294772597156, -1.3370334140089204, -1.274075866326545, -1.2153645049826367, -1.1483129554187348, -1.0903658399068914, -1.0036087777851221, -0.8893428163077135, -0.7644302873968181, -0.5687073646309398, -0.35775674436133115, -0.14457453895418182, 0.09394103919764558, 0.3671501457594959]"
2013,5,Macklemore and Ryan Lewis feat. Ray Dalton,Can't Hold Us,13260,1.1908018555572293,-6.795086299467037,0.997142764767239,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-5.475950130435942, -5.032152377141921, -4.7017983787305235, -4.234828181535299, -4.060288093602905, -3.790104184551207, -3.4873641555726924, -3.2723134008854813, -3.094377684705806, -2.9058879769584847, -2.706916442170637, -2.5072318848645443, -2.3388429123600996, -2.1231583927669937, -1.9549299210326894, -1.7573047196607658, -1.5455568174016132, -1.3324635982742103, -1.1193642554587064, -0.8812232430216433, -0.6576432672462795, -0.42460943888263236, -0.21090209359936046, 0.005199356524007516, 0.20949673661402526, 0.530759674714268, 0.7596739038034588, 0.9023956419250182, 1.1685617578760452, 1.4684730775176698, 1.6962613850978807]"
2014,1,Pharrell Williams,Happy,13062,1.0234687597123757,-5.733977449593267,0.9805915265346662,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-4.962596486762928, -4.546596010873169, -4.216862366578271, -3.744917081320468, -3.5609177705362662, -3.252117006093232, -2.920075718005793, -2.667713246667943, -2.4453321963434527, -2.223416638902908, -2.0131576395889406, -1.8029573322865595, -1.632384114640005, -1.4593842410438846, -1.2499187068005997, -1.0926935886092008, -0.9100114370182252, -0.7242477276515278, -0.5914637562851988, -0.47441111652035056, -0.42959646898504994, -0.2720945469809501, -0.15318642453304235, -0.033738304228067194, 0.12279045036760385, 0.2973611206091123, 0.512511923727783, 0.7209057874171948, 0.9709272964375367, 1.1987215609180988, 1.4060395512174673]"
2014,3,John Legend,All of Me,9279,1.2572760422850726,-6.534385184208483,0.9831109604782969,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654]","[-5.37875603705318, -4.914634275410255, -4.566442432974538, -4.045923424944844, -3.847652178768994, -3.519604910504621, -3.1556148892294016, -2.86247999085482, -2.621781689075082, -2.3722845110381012, -2.100759323351111, -1.8320566322694376, -1.5873498667718684, -1.352867463680451, -1.1227502500051982, -0.9071598437732452, -0.6804549733183644, -0.45927777578114004, -0.23285801365334813, -0.05939046331836533, 0.15889124809538918, 0.39533595881510697, 0.5389248993743475, 0.7768977318939261, 0.8350626032495186, 0.9968124385399987, 1.1287967842377848, 1.182476035069995, 1.2226697296830231]"
2014,4,Iggy Azalea feat. Charli XCX,Fancy,15156,1.135860026837044,-6.064898878667463,0.9849654425685739,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.165343397336685, -4.710540858606144, -4.370681299642322, -3.8617490446868192, -3.666993020448285, -3.345617343654072, -2.977630591505048, -2.691704198988365, -2.47291895255443, -2.2275145679384547, -1.992562597825943, -1.7497667753598662, -1.5308499264001474, -1.3215767914468979, -1.150246196177975, -0.9638982478243354, -0.7675981755567267, -0.5788907802847754, -0.42062191656295794, -0.21045040143867338, -0.0403611858339671, 0.1356504617531617, 0.3195806219119532, 0.4931446292514913, 0.7326743430507756, 0.8372752390896611, 0.9893443705943581, 1.1481055818543933, 1.2711335368874064, 1.4465214945863574, 1.636382733131798, 1.826133411834657]"
2014,5,OneRepublic,Counting Stars,10038,0.930402733402655,-5.82590781023902,0.9777770853064218,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928]","[-5.166780258051372, -4.752362715436704, -4.439922523958238, -3.9960999608463292, -3.8251875657470027, -3.5519156967351053, -3.249151771859818, -3.020327432906103, -2.829619037779679, -2.6308566070091275, -2.432348408354458, -2.235234026951837, -2.0532699084985735, -1.8894967144547048, -1.7204908309637486, -1.577782640271417, -1.4600458303563404, -1.3433160152862105, -1.2641326492635772, -1.1548999655245842, -1.0473118845848988, -0.9278655086912803, -0.8108365928814997, -0.6208194676197075, -0.5020237314689489, -0.3084498771393723, -0.11818061362581538, 0.09997702394226847, 0.2681360875934796, 0.5074362394994615]"
2015,1,Mark Ronson feat. Bruno Mars,Uptown Funk,12729,0.9482937480565377,-5.223756891863476,0.9620239294227277,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-4.737000059618635, -4.28337810219088, -3.949337278731533, -3.4471407574714155, -3.257089769101593, -2.954590916439964, -2.6111104610447597, -2.355811282504857, -2.1608459076864994, -1.9454160643910674, -1.7294628048241143, -1.523675373754467, -1.3316406422431115, -1.1556555938402224, -1.0085574303317417, -0.8487970852813793, -0.6898774940479054, -0.5174282570774024, -0.39854025692212147, -0.26142778060717375, -0.09670625965865443, -0.001116538102291024, 0.0979080676344183, 0.24857193285911466, 0.36964360354416076, 0.4773983445733843, 0.5735379462941683, 0.658578094510038, 0.8007121379097961, 0.826798902474168, 0.9175756450071412]"
2015,3,Wiz Khalifa feat. Charlie Puth,See You Again,14064,1.1390149889169037,-6.120936410531169,0.9857456749023015,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.190114102204607, -4.738894722295294, -4.400894893195334, -3.907023194265922, -3.716047431504583, -3.402167879325827, -3.041569332989018, -2.7673399089488386, -2.5395364096098905, -2.307866791552012, -2.058807131827984, -1.8286356859872062, -1.5954952958400053, -1.375729374289067, -1.166578933795548, -0.9435588444607715, -0.7346592049595295, -0.5686677056921584, -0.389807548655642, -0.22326141570054076, -0.12214977753503868, 0.03600638641318923, 0.2074266034529429, 0.4080791823713799, 0.5926432862376488, 0.7655829241870336, 0.963880681845984, 1.1180051135916254, 1.289969273665021, 1.4918143485420816, 1.635942541572476, 1.775475767083901]"
2015,4,Fetty Wap,Trap Queen,9732,1.0067303022859984,-5.845258787876275,0.9796432027049773,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928]","[-5.125373522664332, -4.675089907373848, -4.33212628739164, -3.847762518297603, -3.6609140014445636, -3.3578841214924213, -3.016909748253366, -2.7626277633418432, -2.5634893532580896, -2.338526841583874, -2.13083642650062, -1.9538991399481782, -1.7940819455580352, -1.6233261896592883, -1.482847341842262, -1.3579396706555054, -1.2304508647511487, -1.0853320211045323, -0.9588292746908657, -0.8411496836939187, -0.6851843475332435, -0.5750117315595336, -0.39671965692450994, -0.2467948094703172, -0.04902434958596598, 0.1703306303385762, 0.3823112963095799, 0.6111600794769051, 0.7912675961968302, 1.0790600715346708]"
2015,5,Maroon 5,Sugar,10812,1.0710124654169844,-5.8777550803887815,0.9758218127574387,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928]","[-5.010762706431081, -4.589550063596069, -4.276170856342051, -3.809460023368081, -3.623456625955983, -3.3233398670562573, -2.9881928251692296, -2.7342496163274976, -2.5353762929267263, -2.2647967668263376, -2.049163329020104, -1.828842591956496, -1.61654884232964, -1.3752485938809291, -1.2620129496052959, -1.0384240915180527, -0.8790148691916596, -0.6835696209080563, -0.516833215638181, -0.3148199918650105, -0.12597062938351167, 0.07491067707450055, 0.27663109632282196, 0.4023879825920643, 0.5317087843760542, 0.6091818654190095, 0.6590415800571667, 0.7188423398079394, 0.7648583659705902, 0.839896122382835]"
2016,1,Justin Bieber,Love Yourself,16416,1.2656617605534717,-7.094176641575437,0.9913038328548305,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949, 7.402451520818244]","[-5.8858249115981796, -5.434703031211508, -5.091867566390532, -4.5776569932411615, -4.390427531164151, -4.072253166014649, -3.71118963789716, -3.431082442345348, -3.192352106505109, -2.9352575240278402, -2.6843820180527547, -2.4127534650575537, -2.1746126360878053, -1.9390294198560454, -1.6937741603871181, -1.4872272665817257, -1.2291512643591258, -0.9846360366926675, -0.8058644799758283, -0.6096879604334184, -0.38734841423601607, -0.169219059351977, 0.035124583527926814, 0.3112426501881975, 0.5015864630044486, 0.7675908204771748, 0.9716558508579567, 1.1354312435671785, 1.2819141704685326, 1.4332324419117626, 1.5222304354015244, 1.6077621399404447, 1.8239742413573399]"
2016,2,Justin Bieber,Sorry,12837,1.1136319333855091,-6.034469080302462,0.9861858807860936,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-5.098027719616289, -4.665786829566448, -4.330784298355158, -3.847226591447814, -3.6582280331036796, -3.352609644727574, -3.004503521512439, -2.739682394363227, -2.514871641962045, -2.2846361744828068, -2.046262098392526, -1.8144834480434153, -1.5887359050415082, -1.3670981377002194, -1.1832119655742888, -1.0074371370993738, -0.859601195088433, -0.6959520712055576, -0.5646446883757662, -0.4056559650524689, -0.21596707343857405, -0.0521155308886324, 0.11532066043795576, 0.3332541547571232, 0.5154709128888738, 0.7384929183143868, 0.8547017209038317, 1.120647828756282, 1.2751949136733434, 1.4262100978368848, 1.3984738334192475]"
2016,3,Drake feat. Wizkid and Kyla,One Dance,11127,0.9907052707266927,-5.7432889575969,0.972524828762925,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928]","[-5.037504429051656, -4.618598061193294, -4.298938926995063, -3.8425846955382608, -3.6674713786790734, -3.390887485230964, -3.055760601312401, -2.8091794051871077, -2.605948065049261, -2.3866205049910842, -2.157096757685162, -1.9394200034265026, -1.7240646840962792, -1.5178441236332785, -1.3199624255605444, -1.1357977018125809, -0.942995367203016, -0.8396170315256306, -0.7293616678073095, -0.669507387226478, -0.5303399661414514, -0.43236419899274714, -0.3064740813128048, -0.18805409132707238, -0.021894372113062877, 0.10419068538351965, 0.2593378713555577, 0.47303859726618636, 0.5613486835045156, 0.7610377512778854]"
2016,4,Rihanna feat. Drake,Work,12132,1.0948178786424367,-5.755618133719092,0.9835417873109101,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-4.875203997771007, -4.435998998798997, -4.109643452693611, -3.6182323725624674, -3.4322435316281963, -3.1273344914957537, -2.7822988064098175, -2.5165179303313905, -2.290068015196431, -2.0609300722145423, -1.8196987044774466, -1.6226057538083407, -1.4067164726693282, -1.2110182160647973, -1.0281568917743493, -0.8483515509811513, -0.652745480858363, -0.47602092750667085, -0.2841417379323213, -0.11506006353546608, 0.06761952663645915, 0.2556760791965259, 0.42405770491405387, 0.574067207076352, 0.7422311069772402, 0.8830643489134633, 0.9899359840227923, 1.1238018426990208, 1.244783292080727, 1.4988966423126888, 1.5407415737450447]"
2016,5,Twenty One Pilots,Stressed Out,12828,1.1289301494446118,-6.177088540545449,0.9903247250111974,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-5.170825678839658, -4.724678800107733, -4.394045456668725, -3.9074094107205015, -3.7299649832114175, -3.4373250267398108, -3.102677245862303, -2.8457237443667713, -2.63848947655053, -2.4199193628161297, -2.1918949770699983, -1.9617066114132862, -1.7479502060307057, -1.552041701858914, -1.3493853029418312, -1.1240750905888037, -0.963826901512852, -0.7965115942952175, -0.6081879585652991, -0.4480348928256887, -0.2770508262642388, -0.10901863430818085, 0.13350774353821088, 0.3046860782440792, 0.5188033740477545, 0.7490847789448406, 0.8522174377092151, 1.0633878207050984, 1.180703402002036, 1.29813218881299, 1.486174126145995]"
2017,1,Ed Sheeran,Shape of You,12804,0.9856683862284016,-5.464693754058019,0.9622724818460278,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182]","[-4.940903730289931, -4.4895385568995145, -4.143288009141681, -3.6445583288910477, -3.4496744716913224, -3.130354076126082, -2.7631202983346315, -2.483012641176297, -2.263153355769411, -2.0246086336148044, -1.7916223827765132, -1.558947915133183, -1.3546056274229297, -1.1483862744833848, -0.9779948307339802, -0.8415441875130064, -0.7151931852112877, -0.6137634554652753, -0.525537667017909, -0.40099484775901667, -0.2856597550201577, -0.15906217786248847, -0.017086472480790423, 0.1383834765188036, 0.2480344348873907, 0.42049891982724025, 0.5188841117701639, 0.713106765557386, 0.7743277973527964, 0.9920492332107087, 1.1062916782657595]"
2017,2,Luis Fonsi and Daddy Yankee feat. Justin Bieber,Despacito (Remix),16203,0.958405990944458,-5.662355497433202,0.9631778930063248,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.231509309369058, -4.767235018653162, -4.413753635234121, -3.901532770329743, -3.700700137646168, -3.3748478981993966, -2.9996890416586575, -2.721259808567911, -2.4954572397720995, -2.2661716801878287, -2.042030926864087, -1.8408601430801723, -1.6688287343962245, -1.4727250849817795, -1.3252042028001838, -1.2146042225081122, -1.088584015918146, -0.9829852493327094, -0.8652207994230512, -0.7555835827417743, -0.6521536000745674, -0.49421307854683694, -0.32098661177556914, -0.19826081485434838, -0.0411638611262884, 0.08916786512843303, 0.25053150494911713, 0.40270472781951056, 0.507843987041402, 0.5863290729864952, 0.7741429086463077, 0.9319018138758487]"
2017,3,Bruno Mars,That's What I Like,10758,1.0254597160698604,-5.62786500965085,0.974934090503919,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928]","[-4.925256175838285, -4.477875808103563, -4.141190816627656, -3.6476122400987676, -3.4545894049635533, -3.1461124705860533, -2.7949406952259808, -2.541671650761384, -2.3335758519103247, -2.0992927808443698, -1.888101201859532, -1.6743848949357698, -1.4767158662202822, -1.2970159994756845, -1.125444075573362, -0.9768134878071666, -0.7990123691950028, -0.6730312891099091, -0.5359397081380105, -0.35630959612125673, -0.26134089496039875, -0.08800642697050162, 0.06739104093784004, 0.19916185060652697, 0.3545867061707804, 0.5444118573626264, 0.6693007621450972, 0.7209404441534066, 1.0170903319029339, 0.9548684800317474]"
2017,4,Kendrick Lamar,Humble,10572,1.064083609569702,-5.747132123927792,0.9844978353230637,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928]","[-4.85909515604715, -4.453109310031607, -4.12975553293685, -3.6421640642151902, -3.4654167257737036, -3.177469399456717, -2.8249620249382956, -2.5704870468471293, -2.3363077900352804, -2.1156359118178467, -1.8975245627992037, -1.6741636579112409, -1.4747926712210815, -1.2822080536400602, -1.1635350135152072, -0.9503318532540095, -0.8249414929581684, -0.6803073930571737, -0.5132564845859182, -0.40270755724965085, -0.25524554903783475, -0.0813799087630185, 0.0850154353110772, 0.27700805535866674, 0.4000386063737449, 0.6070372645210603, 0.8122091363431535, 0.9922212298832397, 1.2470704200419154, 1.4352777068099334]"
2017,5,The Chainsmokers and Coldplay,Something Just Like This,15963,1.0726808924452835,-6.473259222514939,0.9934846691723392,"[1.3862943611198906, 1.6094379124341003, 1.791759469228055, 2.0794415416798357, 2.1972245773362196, 2.3978952727983707, 2.6390573296152584, 2.833213344056216, 2.995732273553991, 3.1780538303479458, 3.367295829986474, 3.5553480614894135, 3.7376696182833684, 3.9318256327243257, 4.110873864173311, 4.290459441148391, 4.477336814478207, 4.663439094112067, 4.844187086458591, 5.030437921392435, 5.214935757608986, 5.393627546352362, 5.575949103146316, 5.75890177387728, 5.942799375126701, 6.124683390894205, 6.3080984415095305, 6.490723534502507, 6.673297967767654, 6.855408798609928, 7.037905963447182, 7.220373836723949]","[-5.479398494887786, -5.058056703416588, -4.741468103356799, -4.271682317209289, -4.091619946619423, -3.8037650190514434, -3.4795252847081275, -3.2399198985108915, -3.044944506047671, -2.846073518068196, -2.6625147312888386, -2.4920063079690276, -2.3333187688667496, -2.1544281797678337, -1.9909375776181135, -1.81180270448422, -1.6528957291825728, -1.4745610436258993, -1.2711048692252598, -1.1071178117926048, -0.9457014847027609, -0.7511201205856017, -0.6031889048545628, -0.39562815089043857, -0.19038765949189743, 0.05910105178575491, 0.26699768849716926, 0.5084400086130743, 0.7319575497684148, 0.8758322405284554, 1.0334012627326867, 1.1413472661362882]"
